run_id,sequence
40655,BABAAA
40656,ABBBBB
40657,BBBABA
40658,BAAAAB
40659,BBAABB
40660,ABBBAB
40661,AAAABA
40662,BBAAAA
40663,ABABAB
40664,BABABA
40665,ABBBBA
40666,ABABAA
40667,ABAAAA
40668,ABBBAB
40669,BBBABA
40670,ABBBBA
40671,BBBBAA
40672,ABABBB
40673,AAAABA
40674,BAAAAA
40675,ABABBA
40676,BBAAAB
40677,AAABBB
40678,AABBAB
40679,AAAABA
40680,AABBBB
40681,AAABAA
40682,BBAAAB
40683,AABBBA
40684,BABABA
40685,BBBAAB
40686,ABBBAA
40687,BABABA
40688,BABABB
40689,BAABBA
40690,BAABBB
40691,BBBBAA
40692,BBBABB
40693,ABAAAA
40694,BAAABB
40695,ABAABB
40696,BBABAA
40697,AAAAAA
40698,ABABBA
40699,AABBBA
40700,AABBBA
40701,ABBABA
40702,AABABB
40703,AAAABA
40704,ABBBAB
40705,ABAAAB
40706,ABBBAA
40707,ABAAAB
40708,BAABBB
40709,BBBAAB
40710,BBABAB
40711,AABBBB
40712,BBBBAB
40713,BBBBAA
40714,AAAABB
40715,ABAAAB
40716,ABBBAA
40717,ABAAAB
40718,ABAABB
40719,BABBAA
40720,BBAAAA
40721,AAAABB
40722,ABBABA
40723,BBAAAB
40724,AABBBB
40725,ABBAAB
40726,BBBBAB
40727,BBBBBB
40728,ABBBBA
40729,BAABBA
40730,AAABAB
40731,AABBBB
40732,AAABAA
40733,AABBAA
40734,AAAABA
40735,ABAAAA
40736,AABAAA
40737,BBBAAB
40738,AABAAB
40739,BAABBB
40740,AAABBB
40741,BBABAA
40742,BABABB
40743,BAAABB
40744,AABBAA
40745,BBBAAB
40746,AABBAA
40747,AABBAA
40748,ABBAAA
40749,ABBBAA
40750,AAABAA
40751,BAABAB
40752,AAAABA
40753,ABBABB
40754,ABBABA
40755,AABBAB
40756,BBBABA
40757,BAAAAB
40758,ABABAB
40759,BBAABB
40760,BBABBB
40761,ABABBA
40762,BAAAAA
40763,BBAABA
40764,AABAAB
40765,BBBBBA
40766,ABAABA
40767,BBBAAA
40768,BBAAAB
40769,BBBABB
40770,ABBBAA
40771,AABABA
40772,BBAAAA
40773,BABBBA
40774,ABAABB
40775,AABBBA
40776,BBBAAA
40777,BABBBA
40778,AABABB
40779,BBABBA
40780,BABBAA
40781,AABBAA
40782,AAAAAA
40783,BAAABB
40784,BBABAA
40785,BBABAA
40786,BBAABA
40787,AABBAB
40788,AABBAB
40789,BBAAAB
40790,ABBBBA
40791,AABABA
40792,AABAAB
40793,AABABB
40794,BBBAAB
40795,BBBABA
40796,BBABAB
40797,AAABBA
40798,BBBABA
40799,AABAAA
40800,BBBBAA
40801,BBABBB
40802,BBBABA
40803,BBBBBB
40804,ABAAAB
40805,AAAAAB
40806,BBAABB
40807,BBBABA
40808,BABBBA
40809,BBAABB
40810,BAAAAB
40811,BABAAB
40812,ABBABB
40813,AABBBB
40814,BBBABA
40815,ABAAAB
40816,BAABBB
40817,AAAABB
40818,ABBAAA
40819,AABABA
40820,ABBAAA
40821,BBAAAB
40822,BAABAB
40823,BAABAB
40824,BAABAA
40825,BBBBAA
40826,ABABBA
40827,BABABA
40828,AABAAA
40829,AABBBB
40830,ABBBBB
40831,BABAAA
40832,ABBAAA
40833,ABAABA
40834,AABBAA
40835,AABABB
40836,AABABB
40837,ABBBBA
40838,AABBAA
40839,BBAAAA
40840,ABBAAA
40841,BABBAB
40842,BBAAAB
40843,ABABAB
40844,BABABB
40845,BBABAA
40846,ABAAAA
40847,ABBABA
40848,BABAAB
40849,BBABAB
40850,BBBABA
40851,AAABAA
40852,ABAAAB
40853,BBABAA
40854,AAAAAA
40855,AABAAA
40856,BBBAAB
40857,AAABBA
40858,BBBAAA
40859,BBABAB
40860,BABABB
40861,AABBAB
40862,BBBAAB
40863,ABABBA
40864,BABBAB
40865,ABBABA
40866,BABABA
40867,BABBBB
40868,BBBAAA
40869,BABABA
40870,BAABBA
40871,BAAAAB
40872,BAABAA
40873,BAAAAB
40874,AAABAA
40875,BBAABA
40876,BAABAB
40877,BBABAA
40878,BBABBA
40879,ABBABA
40880,BBAABA
40881,AAABBB
40882,AABABB
40883,BABAAB
40884,AAAAAA
40885,AABBBA
40886,BBABBA
40887,ABBBBB
40888,BBBABB
40889,ABABBB
40890,ABABBA
40891,BBABAA
40892,AAAABA
40893,BBABAA
40894,ABBBBB
40895,ABAAAA
40896,AAABAB
40897,BBBABA
40898,BBBBAA
40899,ABABBA
40900,AABBAA
40901,BAAAAB
40902,AAAABA
40903,AAAABB
40904,BABBBB
40905,ABBBBB
40906,BBABAB
40907,BAAABA
40908,BBAAAA
40909,AAABBA
40910,AAABAB
40911,BBBBBA
40912,AAABAA
40913,AABAAA
40914,BAABAA
40915,BABBAB
40916,AAAAAB
40917,AAABBB
40918,ABBBAA
40919,BBBBBB
40920,AAAAAA
40921,BBAAAB
40922,BBBABB
40923,AAAAAB
40924,ABABAA
40925,BBAABA
40926,ABAABB
40927,ABABAB
40928,BAAABB
40929,BBAAAA
40930,BBABBB
40931,AAABBA
40932,AAAAAB
40933,AAABAB
40934,BABABA
40935,ABAAAA
40936,ABABAB
40937,ABABAA
40938,BABAAB
40939,BBBBBB
40940,AABABA
40941,BABABB
40942,BAABAA
40943,BABBAA
40944,BBAAAA
40945,BBBBBA
40946,BABBAA
40947,BAABAA
40948,ABBBAB
40949,BBABAA
40950,ABAAAA
40951,BAAABB
40952,BAABAA
40953,AABAAA
40954,BBABBA
40955,BBABBB
40956,BBABBB
40957,BAAAAA
40958,ABABAA
40959,BBABAB
40960,BABBAA
40961,BBAAAB
40962,ABABBB
40963,AABABB
40964,BBBBAB
40965,BAABBA
40966,AAABAA
40967,BABBBB
40968,ABBBBA
40969,BBAAAB
40970,AAAABA
40971,AAAAAA
40972,BAAAAA
40973,BAAABA
40974,BBBBAA
40975,BBBBAB
40976,AAAAAA
40977,BBBBBA
40978,BAAAAB
40979,ABABAA
40980,ABBBBB
40981,BBAAAB
40982,BABBBA
40983,BBABAA
40984,BAAABA
40985,ABBABB
40986,BAABAA
40987,BABAAA
40988,AAABBA
40989,BAAABB
40990,AAABBB
40991,AABBBB
40992,AABBAA
40993,BBBABB
40994,ABBABB
40995,AAABBA
40996,AAABAA
40997,ABBAAB
40998,BAABBB
40999,BAAABB
41000,ABABAA
41001,BBBBAB
41002,BBABAB
41003,ABABBB
41004,BAAAAA
41005,ABABBA
41006,ABBAAB
41007,AABBAA
41008,BBBBBA
41009,BBAABB
41010,ABABBA
41011,BABAAB
41012,ABABAB
41013,BBAABB
41014,AABAAB
41015,BBAAAA
41016,ABBBAB
41017,BAAABA
41018,ABABBA
41019,BABBBB
41020,ABAAAB
41021,AAAAAB
41022,AAAABB
41023,AABAAA
41024,AABBBB
41025,ABBBBA
41026,BABAAB
41027,AAAAAB
41028,BBAAAB
41029,BAAABB
41030,AABABB
41031,BBABAB
41032,AABABB
41033,BBABAB
41034,BABAAA
41035,BAAAAA
41036,AAABBB
41037,BAAAAA
41038,BABBAA
41039,BABABA
41040,BAABBA
41041,BBAABA
41042,BABBBB
41043,AAAABA
41044,ABBBBA
41045,BBBBAB
41046,ABAAAA
41047,ABBAAA
41048,BAAABA
41049,ABBABA
41050,BBAAAB
41051,BBAABB
41052,BAABBB
41053,AAABBB
41054,BBABBB
41055,AABBBB
41056,BBAABA
41057,AABBBB
41058,BBAAAB
41059,ABABAB
41060,ABABBA
41061,BABABA
41062,AAAAAA
41063,ABABBB
41064,BBBAAB
41065,ABBBAA
41066,AABAAA
41067,AAAABB
41068,BBBAAA
41069,ABBBAA
41070,ABAABA
41071,ABBAAB
41072,AABABB
41073,BAABAA
41074,BBAAAA
41075,ABBBBB
41076,AABABA
41077,BAABAB
41078,ABABBA
41079,BBABBA
41080,ABABBB
41081,AAABAA
41082,BBABAB
41083,BBAABB
41084,AAAAAA
41085,AABBBB
41086,AABBBA
41087,BBBBBA
41088,AAABBA
41089,BBAABB
41090,ABABBA
41091,BBABBB
41092,ABBABA
41093,BBBABA
41094,AAAABA
41095,BABABB
41096,ABBABA
41097,ABABAB
41098,BABAAA
41099,AAABAA
41100,AAAABB
41101,ABBBBB
41102,AAABAA
41103,AAAAAA
41104,AABBBB
41105,ABABBA
41106,BBBABA
41107,ABBABB
41108,AABBBB
41109,AABABB
41110,AABBAA
41111,ABBBAA
41112,BBBBAA
41113,BBABBB
41114,ABBABB
41115,BBBABB
41116,BBBABB
41117,ABBABB
41118,AAABBB
41119,AAABAA
41120,BABAAB
41121,ABBBBB
41122,ABBBAB
41123,AABAAB
41124,AAAABB
41125,BBAAAA
41126,AABABA
41127,AAAAAA
41128,BAABBB
41129,AABBBA
41130,ABBBBA
41131,BABBBB
41132,BABBAB
41133,ABBAAA
41134,BAABAB
41135,AABAAB
41136,BABBAB
41137,BAAABB
41138,BAABAB
41139,ABABBB
41140,BABBAB
41141,BAABAB
41142,BBBBAA
41143,BBABAA
41144,AAAABA
41145,BAABAB
41146,BBBABB
41147,BABBAB
41148,BAAABB
41149,ABBBBA
41150,BBBBAB
41151,BAABAB
41152,AAAAAB
41153,AAABBA
41154,ABBABB
41155,ABBAAB
41156,AABBBA
41157,ABBBBB
41158,BAAAAB
41159,BBBBAA
41160,BAABBA
41161,AABAAA
41162,BABAAB
41163,BABBBA
41164,BAABBA
41165,AAABAA
41166,BBBABB
41167,AAABAA
41168,ABAAAB
41169,BABBAA
41170,AAABAB
41171,BAAAAB
41172,AAAAAA
41173,ABABAA
41174,BABABA
41175,AAABAB
41176,BABABB
41177,BAAABA
41178,BBABAB
41179,BBBBAB
41180,BABBAA
41181,BBBAAB
41182,BBABBA
41183,AAAAAA
41184,AAABBB
41185,AABBAA
41186,AAABAA
41187,BAAABA
41188,BABBAA
41189,AAABBA
41190,AAAABB
41191,ABABBB
41192,BBBBBB
41193,AABAAA
41194,BAABAA
41195,BAAAAA
41196,AABBAA
41197,AAABAA
41198,BAABAB
41199,BABAAA
41200,BAAABB
41201,AAAAAA
41202,BBAABB
41203,ABBBBA
41204,BBBBAA
41205,BBABBA
41206,AAABAA
41207,ABBBAB
41208,BBAAAA
41209,ABBAAB
41210,ABBBBA
41211,AABBAB
41212,BAABBB
41213,BABBAB
41214,BABABB
41215,BAABBB
41216,BBBBBB
41217,AABBAA
41218,AABBBA
41219,ABABAB
41220,ABBBBB
41221,BBBBAB
41222,AAAAAA
41223,BABBBB
41224,BAAABB
41225,BAABAA
41226,BAAABB
41227,BBBABB
41228,ABBAAB
41229,AABABA
41230,BBABBB
41231,ABBABB
41232,AAABAB
41233,BAAAAB
41234,BBBABB
41235,AABBAA
41236,BAAAAB
41237,BBAAAA
41238,BAABAA
41239,BABBAA
41240,BBBBBA
41241,AABBBA
41242,BBABBA
41243,ABBAAB
41244,AABABA
41245,AAAAAB
41246,BBAAAB
41247,ABBABA
41248,ABBBAB
41249,AABBAA
41250,BBBBAB
41251,BAABBB
41252,ABBBBB
41253,BABAAA
41254,BAAABB
41255,AAABAB
41256,BBBBBA
41257,BBBBBB
41258,BBBABB
41259,ABAABB
41260,BAABBB
41261,BAAAAB
41262,BABBBB
41263,AAAABA
41264,BABBAB
41265,BAABBB
41266,BBABBB
41267,BAABBB
41268,BABAAB
41269,AABBBA
41270,AAABBB
41271,BABABA
41272,AABABA
41273,ABAAAA
41274,BBBAAB
41275,ABBABB
41276,ABAAAA
41277,ABBABA
41278,ABAABB
41279,BBBBAA
41280,AABBAB
41281,AABAAB
41282,BAABAA
41283,BBABAA
41284,ABBBBB
41285,BABAAB
41286,ABBAAA
41287,ABBBBA
41288,BABBBB
41289,BBAABB
41290,BBBAAA
41291,BBBBBB
41292,ABBABB
41293,ABBBBA
41294,BAAAAB
41295,BBBAAB
41296,AABBAB
41297,ABAABA
41298,ABBABA
41299,AAAABA
41300,AAABBB
41301,BBBAAB
41302,BABBAA
41303,BBBAAB
41304,ABABBA
41305,ABBBBB
41306,AABBBB
41307,ABBAAB
41308,BAABAA
41309,BBBBBB
41310,AAABAA
41311,BBBAAA
41312,BBBAAA
41313,ABBBAB
41314,BBABBA
41315,ABBBAB
41316,BABBBB
41317,AABBBA
41318,BABBBB
41319,BABAAA
41320,ABBAAB
41321,AABABB
41322,ABBBAB
41323,ABABAA
41324,BBBBAA
41325,ABABAB
41326,BBABAB
41327,AABAAA
41328,BAAABB
41329,ABBABB
41330,ABABAB
41331,BBBAAB
41332,ABAABA
41333,AABABA
41334,BBBBAB
41335,BBBBAB
41336,AABAAB
41337,AAAAAA
41338,BABABB
41339,AAABAA
41340,AABBBA
41341,BBBBBA
41342,ABBABA
41343,AABAAB
41344,AAAABA
41345,AAABBA
41346,ABABAB
41347,BABBBA
41348,BABAAA
41349,BAAABA
41350,ABABAB
41351,BBABBB
41352,ABBABB
41353,AAAAAA
41354,AABAAB
41355,AABAAB
41356,AAABBA
41357,BBBBBB
41358,BABABB
41359,ABBBAA
41360,AAAAAB
41361,ABBBAA
41362,ABBABA
41363,BBAAAB
41364,AABABA
41365,ABBABB
41366,BABBAA
41367,AAABAB
41368,AAABBB
41369,BAABAB
41370,BAABBA
41371,ABBAAB
41372,BBABAA
41373,BBBBAB
41374,AAAABA
41375,ABAABA
41376,BBBAAB
41377,BBBABB
41378,BAAAAB
41379,BBAAAB
41380,BBABBB
41381,ABABAB
41382,BABBBA
41383,ABBBBB
41384,ABBBBA
41385,AAAABB
41386,BAAAAA
41387,BABABA
41388,BABBAA
41389,AAAABB
41390,BBABAA
41391,BAABBB
41392,BBBBAA
41393,ABBABB
41394,ABBAAA
41395,ABBBAA
41396,ABBBBA
41397,AAAAAB
41398,BAABAB
41399,ABAABA
41400,AAABBA
41401,BBBABA
41402,ABABBB
41403,BAABBA
41404,BBBAAA
41405,ABBBAA
41406,ABAABA
41407,BAABAA
41408,BBAABA
41409,AABBAA
41410,AAABBA
41411,BABBAB
41412,BBBBBB
41413,ABBABA
41414,AAABAB
41415,ABAABA
41416,AABABB
41417,BAAAAB
41418,ABAABA
41419,ABABAA
41420,BBBBAB
41421,ABABBB
41422,AAABBB
41423,BBBBAA
41424,AABBAB
41425,ABBAAB
41426,BBBBAA
41427,ABBBAB
41428,ABBABA
41429,BABAAB
41430,BBAAAA
41431,ABABAA
41432,AABABB
41433,BABABB
41434,BABBAA
41435,AAAABB
41436,BBBBAB
41437,BAAABB
41438,AAAABA
41439,ABBBAA
41440,ABAAAA
41441,BBABAB
41442,BBAABB
41443,AABBAA
41444,AABBBA
41445,BBAAAA
41446,AAABAA
41447,ABAAAB
41448,AAAAAB
41449,ABBBBA
41450,ABBABA
41451,BABAAB
41452,AAAAAA
41453,BAABAB
41454,AAAAAB
41455,ABABBA
41456,BAABAA
41457,AABABB
41458,BBABAA
41459,BBBAAB
41460,BAAAAB
41461,BBBBAA
41462,AAABAA
41463,BABBBB
41464,AAAABA
41465,ABAABA
41466,BAAAAA
41467,ABABBA
41468,AABBBB
41469,BAAABA
41470,AAAABA
41471,AAAAAA
41472,ABAABB
41473,AAABAB
41474,AAAABB
41475,AABABA
41476,BBBABA
41477,AAABBB
41478,BABAAA
41479,BBAABA
41480,AAABAA
41481,AAAABB
41482,BBBBAA
41483,ABBABA
41484,BBABAA
41485,BAAAAB
41486,ABBAAA
41487,ABBABA
41488,AABABB
41489,ABAABB
41490,ABAAAB
41491,AABABB
41492,BBBABB
41493,BAAABB
41494,BBABAA
41495,BBBAAA
41496,AABAAA
41497,AABBAA
41498,BBBBAB
41499,BBAAAB
41500,AAAABB
41501,ABBBAB
41502,ABAABB
41503,AABBAA
41504,BABABB
41505,ABABBB
41506,ABAAAB
41507,BABBAB
41508,ABBABB
41509,AAABBB
41510,BABABA
41511,BBBBAA
41512,AABBAA
41513,BBABBA
41514,BABABA
41515,AABAAB
41516,AAABBA
41517,AAABAA
41518,BAABAA
41519,BBAABB
41520,BBAAAB
41521,BBBABA
41522,AABBBA
41523,BBBABB
41524,ABABBA
41525,ABBBBA
41526,BAABAB
41527,BBBABB
41528,AAABBB
41529,BABBAA
41530,ABABBA
41531,BABABB
41532,BBAAAA
41533,BBABAB
41534,BABBAB
41535,BABBBB
41536,AABBAA
41537,ABBBAB
41538,ABABBA
41539,BBABBA
41540,BBBABA
41541,BAABBB
41542,ABAABA
41543,ABBABA
41544,BABABB
41545,BBBBBB
41546,BABBBB
41547,AABABA
41548,ABABAB
41549,ABBBAB
41550,BBAAAB
41551,ABABAB
41552,BBAABA
41553,BABBBB
41554,AABABA
41555,BBBBBA
41556,BAAABB
41557,AAAABA
41558,BBBABB
41559,AAAAAB
41560,BBBBAA
41561,BBABAA
41562,BBBAAB
41563,ABABBB
41564,ABABBB
41565,ABBBBB
41566,AABBBB
41567,AAAABB
41568,ABAAAB
41569,BABABB
41570,BBAABA
41571,AAAABA
41572,BABBBB
41573,ABBBAA
41574,ABABBA
41575,AABAAA
41576,BAABAA
41577,BAABBA
41578,ABAAAA
41579,BAAABB
41580,AAAABA
41581,AABABA
41582,ABABBA
41583,ABABAB
41584,BBAAAA
41585,BBBAAA
41586,ABAABA
41587,AAABAA
41588,AABBBB
41589,ABBABB
41590,ABBAAA
41591,BBBBAB
41592,BBAABB
41593,AABAAA
41594,BBBBBB
41595,BBBBAA
41596,BBAAAB
41597,BABBAB
41598,AAABAA
41599,AAAABA
41600,AAABAB
41601,ABBABB
41602,BAAAAA
41603,BAABAA
41604,ABBBAB
41605,BBBABA
41606,BBBBBA
41607,ABBABA
41608,BABBAB
41609,BAAABA
41610,AABAAA
41611,AABABB
41612,AAAAAA
41613,BABBAB
41614,BABBAA
41615,AAAAAB
41616,BAAABB
41617,AAABBB
41618,BAABBB
41619,ABAABA
41620,BBBABB
41621,ABBABB
41622,AAAABB
41623,BABABA
41624,BABAAB
41625,BAAABA
41626,AABBBB
41627,BBBAAB
41628,BABBAA
41629,BAAAAB
41630,AAAAAA
41631,AABBAB
41632,BBAAAB
41633,ABBAAB
41634,BABBAA
41635,ABAAAB
41636,ABABBA
41637,BABBBA
41638,ABAAAB
41639,BABABA
41640,BABABA
41641,BABAAB
41642,AAAAAB
41643,ABAABA
41644,BBBBAA
41645,ABBBBB
41646,BBBAAB
41647,ABBBBA
41648,BBABAB
41649,BAABAB
41650,AABAAA
41651,ABABBB
41652,BAAABB
41653,ABAAAB
41654,BAABBB
41655,AAAAAB
41656,BABBAA
41657,AABBBA
41658,AAAABB
41659,BBABBB
41660,ABBABA
41661,ABAABA
41662,BBAAAB
41663,AABABA
41664,AABBBB
41665,BBBBAA
41666,BBBAAA
41667,BBBAAA
41668,ABBAAA
41669,AAABBB
41670,BBABBB
41671,AAABBB
41672,ABABBA
41673,AABAAA
41674,AABAAB
41675,BABAAA
41676,BAAAAB
41677,BABBAB
41678,BAAABA
41679,BBBBAB
41680,BABAAB
41681,AAABAB
41682,ABAABB
41683,AAAAAA
41684,AABBAB
41685,ABBBBA
41686,BAABAB
41687,AAAAAA
41688,BABBAB
41689,BAABAB
41690,BABBBA
41691,BABAAB
41692,AAAAAA
41693,BABAAA
41694,ABABAB
41695,AABABA
41696,BABBAB
41697,BAAAAB
41698,ABABAB
41699,BBBAAA
41700,AABBAA
41701,ABAAAA
41702,AAAABA
41703,BABBAB
41704,BAABBB
41705,BABBBB
41706,AABBBA
41707,ABABBA
41708,ABABBA
41709,BBAABA
41710,BABAAA
41711,ABBBAB
41712,ABBAAA
41713,ABBABA
41714,BBAAAA
41715,BAAAAA
41716,BBBABB
41717,BBBBBA
41718,AAABBA
41719,ABBABA
41720,ABAAAB
41721,BBABAB
41722,ABBBBA
41723,BBBABB
41724,AAAABA
41725,BBBABB
41726,BAABBB
41727,BAABAA
41728,AAABAB
41729,BAABAA
41730,AAABAA
41731,BABABB
41732,ABAABA
41733,ABBBBB
41734,BBAAAA
41735,BBBBBA
41736,ABABAB
41737,BABAAB
41738,AAAABA
41739,ABBABA
41740,BABAAA
41741,BBBAAB
41742,BBAAAA
41743,ABAABA
41744,BBBBBB
41745,AABBBA
41746,BBAABA
41747,BABBAA
41748,BABAAA
41749,ABAAAA
41750,AAAAAA
41751,BAABAA
41752,BABABB
41753,ABABBA
41754,ABABBB
41755,ABAAAB
41756,BAABAB
41757,BBBBAA
41758,AAABAA
41759,ABABBB
41760,ABBAAB
41761,AABBAA
41762,BBBAAB
41763,ABBAAB
41764,BBBABA
41765,BAABAA
41766,BABBAB
41767,BAABAB
41768,ABABBA
41769,BBBBAB
41770,AABBBA
41771,BABAAA
41772,ABBBAB
41773,ABBAAA
41774,BBBBAA
41775,ABABAA
41776,AABAAB
41777,AABBBB
41778,BABABA
41779,ABBAAA
41780,BAABBA
41781,BBBABB
41782,BABBBB
41783,BAABAB
41784,ABAABA
41785,ABBBBB
41786,AABBBA
41787,ABABAA
41788,ABBBBB
41789,AABBBB
41790,AABABB
41791,BAAAAA
41792,BAAAAB
41793,BBBBBA
41794,ABAABA
41795,AAAAAB
41796,BABBBB
41797,BAABBA
41798,AAAABB
41799,BBABBB
41800,BAABBB
41801,BBBBBA
41802,BBBAAB
41803,BAABBA
41804,ABBBBB
41805,ABBABA
41806,BAABAA
41807,BAABBA
41808,BBABAB
41809,ABBBAB
41810,AAABBB
41811,BABAAA
41812,BBAAAA
41813,ABBBBA
41814,AABBAB
41815,ABBAAB
41816,ABABBA
41817,BBABAA
41818,AABABB
41819,AAAABB
41820,ABAABA
41821,AAAAAB
41822,ABAABB
41823,BBAABB
41824,AAAAAB
41825,BAABAB
41826,BABABA
41827,BBABBA
41828,BAABBA
41829,ABABBA
41830,BAAABA
41831,BABBBB
41832,AAABAB
41833,AABBBA
41834,AABBAA
41835,AABAAB
41836,ABBABA
41837,BABAAA
41838,AAAABB
41839,BBBABA
41840,AAABAA
41841,BBBABB
41842,AAABAA
41843,ABBBBB
41844,BBBBBB
41845,AABAAA
41846,BBBABA
41847,ABBBBB
41848,BAAABA
41849,AAAAAA
41850,ABBABB
41851,ABAABB
41852,BBBBBB
41853,ABAAAA
41854,BBBAAB
41855,BBBABA
41856,AABABA
41857,BBBAAA
41858,BAABAA
41859,BAAABA
41860,AAAAAB
41861,BBABBA
41862,BAAABA
41863,BBBBAB
41864,AABBBB
41865,BBBAAB
41866,BBAAAB
41867,AABBBB
41868,BBAABA
41869,AABBAA
41870,ABBBBB
41871,BBBABB
41872,ABBABA
41873,BAAABB
41874,ABBABB
41875,BBAAAA
41876,BAABBA
41877,BABBAA
41878,BBBABA
41879,BAABBA
41880,BAAAAA
41881,BBBBBB
41882,BBBBBA
41883,ABBBBB
41884,BAAAAA
41885,BABBBA
41886,BBABBA
41887,AAAABB
41888,BAAABB
41889,BABAAB
41890,BABBAB
41891,ABABBB
41892,BAAABB
41893,BABBAB
41894,BABABA
41895,BBAABA
41896,ABBBAA
41897,ABABAB
41898,BAAAAA
41899,AAAAAB
41900,BBBABA
41901,BBABBA
41902,BBAAAB
41903,AAAABB
41904,BAABAA
41905,ABBBAB
41906,BBBBBB
41907,BAABAA
41908,ABAAAB
41909,AAABAA
41910,BAAAAB
41911,BBABBB
41912,ABAABA
41913,BBAABB
41914,BABBAB
41915,BBAAAB
41916,BAAABA
41917,AABBAB
41918,AABBAA
41919,AAAABB
41920,AABBBA
41921,ABBBAA
41922,AABAAB
41923,ABAAAA
41924,AABBBA
41925,AAABBA
41926,BAAABA
41927,BBAAAA
41928,AAAAAA
41929,AABAAB
41930,BAABAA
41931,ABBBAB
41932,ABAABB
41933,BBBBBB
41934,BAABBB
41935,BBBABA
41936,BABBAB
41937,BAABAA
41938,BBBBBA
41939,ABBBAB
41940,BABAAA
41941,ABBBAA
41942,ABABBA
41943,BABABA
41944,BBBBAB
41945,ABAABA
41946,BBBABB
41947,BABABA
41948,BAABAA
41949,BAAAAA
41950,ABBBBA
41951,ABBBAA
41952,AABABB
41953,ABAAAB
41954,ABBBBA
41955,AABBBB
41956,BAAAAB
41957,ABABAB
41958,BAABAB
41959,BBBABA
41960,BBAABA
41961,AABBBA
41962,AABABB
41963,BAAABA
41964,BBABBA
41965,BAAAAA
41966,ABBAAA
41967,AABBBB
41968,AABABB
41969,BBAAAA
41970,AABBBA
41971,ABBAAB
41972,BAAABB
41973,ABABAB
41974,ABAABB
41975,BABBAA
41976,BABABB
41977,BAAABB
41978,BBBBAA
41979,ABBBBB
41980,AABBAA
41981,AAAABB
41982,BABBAB
41983,ABAABB
41984,BBAABB
41985,BABABA
41986,AABBBB
41987,BAABBB
41988,BBAABA
41989,BBAABA
41990,BAABBA
41991,BBBAAA
41992,BBBAAB
41993,BBAABA
41994,BBAABA
41995,BBAAAA
41996,AAAABA
41997,ABBBAA
41998,ABBBBB
41999,BBBBBB
42000,BBAABB
42001,ABBABA
42002,BBBBBA
42003,ABBAAB
42004,AABBBB
42005,ABBABB
42006,BBBABA
42007,AABBBB
42008,BABAAB
42009,AAABBA
42010,BABAAA
42011,BAABBA
42012,AAABAA
42013,BAABBA
42014,AABBBA
42015,BAAAAA
42016,BABBBB
42017,BBABAA
42018,AAABBA
42019,BBBABA
42020,AABABA
42021,BABABB
42022,AABBAB
42023,ABABBA
42024,BBBBBA
42025,AAABBB
42026,AAABBA
42027,BAAABA
42028,AAAAAA
42029,ABAABA
42030,AABABB
42031,BBBAAB
42032,BAABAA
42033,AABABB
42034,BAABBA
42035,ABBABB
42036,BAAABB
42037,BBBBAA
42038,BBBBBB
42039,BAAAAA
42040,ABABBA
42041,AAABAA
42042,ABBBBB
42043,BABBBB
42044,ABBBAA
42045,BBBBAA
42046,AABAAA
42047,BABAAA
42048,ABBBAA
42049,BBBBBB
42050,BBBAAA
42051,AABBBB
42052,AABBAB
42053,AAABAB
42054,BBBAAA
42055,BAAAAA
42056,BABAAA
42057,BAABAB
42058,BBAABA
42059,BBBBAA
42060,BABAAB
42061,BBBBAB
42062,ABBBAA
42063,BBBBBB
42064,ABBBBB
42065,AABABA
42066,BBBAAA
42067,BABAAB
42068,AABBBB
42069,AABAAA
42070,ABBBBB
42071,BABBAB
42072,BBBABA
42073,AABBAA
42074,ABABAB
42075,ABAAAB
42076,AABABA
42077,BAAABA
42078,BABAAB
42079,AAABAB
42080,BABAAA
42081,BABBAA
42082,AAAABA
42083,AABBBB
42084,BBBBAB
42085,BBBBBA
42086,BBBBAA
42087,AABAAB
42088,BABBAB
42089,BBBABB
42090,BBAAAA
42091,AABABA
42092,ABAABA
42093,ABBAAA
42094,ABAABA
42095,BBBAAB
42096,BABBBA
42097,BAAAAA
42098,AABAAB
42099,BBABAA
42100,BABAAB
42101,ABABBA
42102,ABBBAA
42103,AABBAB
42104,ABAAAA
42105,AABAAA
42106,ABABAA
42107,ABAAAA
42108,ABAAAB
42109,BBABAA
42110,BBBBBA
42111,AAABBA
42112,BBAAAA
42113,AAAAAA
42114,ABBABA
42115,BBABBB
42116,BAAAAB
42117,BBAAAA
42118,ABBABB
42119,BBAAAA
42120,ABBBBA
42121,BBAABA
42122,ABBAAB
42123,ABBBBA
42124,BABABA
42125,BBBAAB
42126,AABBBB
42127,ABABBA
42128,BAABBA
42129,BABBBB
42130,BABABA
42131,AABBBB
42132,BABBBB
42133,ABABBB
42134,ABBBAA
42135,AAABBB
42136,AAAABA
42137,BABABB
42138,ABBBBA
42139,BABBAB
42140,BABAAA
42141,BBBBAB
42142,ABBAAB
42143,AABAAB
42144,BBBABB
42145,BBBABB
42146,ABABAB
42147,AAABAB
42148,ABABAA
42149,AABBAB
42150,AAAABB
42151,BBABBB
42152,ABBAAA
42153,AAAAAB
42154,ABABBA
42155,AAAAAA
42156,BBABBB
42157,AABABA
42158,AABABA
42159,BBBAAA
42160,BBBBBB
42161,AABAAB
42162,AAABAA
42163,BBABBA
42164,BBBABA
42165,ABBABB
